@relation D_2048

@attribute x1 numeric
@attribute x2 numeric
@attribute y {0, 1}

@data
-1.233931,1.139679,1
1.260554,-0.615985,1
-0.76255,-0.913755,1
-1.171739,-0.510571,1
-1.000178,1.249531,1
0.790112,-1.191159,1
-0.179692,1.321099,1
0.454421,-0.098383,0
-0.880561,0.273208,0
-0.11001,-0.397174,0
-0.825606,1.421538,1
-0.691157,-1.236649,1
-0.174775,0.02894,0
-0.579989,0.393305,0
0.806539,0.704894,0
1.499284,0.447541,1
-0.508042,0.775396,0
-0.203892,0.947898,0
0.195688,1.014038,0
-1.256137,1.040215,1
-1.154251,-0.260142,1
-0.539002,0.392231,0
-1.457146,-1.352651,1
1.170846,-1.472183,1
0.897728,0.957993,0
1.435117,1.459929,1
0.660209,-0.35442,0
1.063994,-0.03763,1
0.881136,0.650703,0
-0.572932,-0.685103,1
-1.006326,-0.414482,1
0.720282,-1.248682,1
-1.017077,-0.097133,1
-1.151413,1.353367,1
0.669449,-1.203358,1
0.236497,0.945201,0
0.03911,-0.80138,0
1.415425,0.302504,1
0.069859,0.475464,0
1.452417,-0.913609,1
1.021499,-0.914711,1
-0.485849,-1.40833,1
-0.341845,0.542447,0
-1.183893,-1.137792,1
-0.188604,-0.973131,1
0.310463,-0.685009,0
-1.356974,-0.300857,1
1.100902,-1.273119,1
-0.726274,-0.837379,1
-0.444778,-0.971851,1
1.00175,1.317119,1
-1.217343,0.006951,1
0.970397,0.525405,0
-0.124697,0.593426,0
0.326556,0.089121,0
-0.779171,-1.084562,1
0.638413,0.182816,0
-0.352456,-0.114486,0
1.234001,-0.860864,1
-0.802014,-0.106232,0
-0.919806,0.834648,0
1.325727,-0.828873,1
-0.136381,0.432185,0
0.302296,-0.270549,0
0.887931,-1.37592,1
0.331363,1.469415,1
-0.891092,0.968664,0
1.215679,-1.375705,1
0.403669,-0.658983,0
-0.171717,-0.443631,0
-0.090001,-0.677378,0
0.531804,0.372547,0
-0.602649,0.050722,0
0.931043,-0.336695,1
-0.981345,1.055426,1
-0.874742,0.580009,0
-0.127347,0.977083,0
1.14523,-1.49544,1
1.17423,0.277908,1
-1.226438,-0.183081,1
1.470531,-0.649831,1
0.156812,-0.052698,0
-0.080767,0.341658,0
1.072881,0.148695,1
0.126202,0.502909,0
0.304871,0.711381,0
0.331015,-1.161636,1
0.728879,-0.987603,1
0.023054,-0.238392,0
1.16325,0.26863,1
-0.155995,-0.1398,0
-1.252327,-0.957796,1
0.541487,-0.971077,1
1.075743,-1.288654,1
0.7856,0.277338,0
0.975393,-1.416632,1
-0.699701,-0.8414,1
1.137645,-0.72161,1
-0.67089,0.139005,0
0.750827,0.494799,0
1.372506,1.048831,1
0.822632,0.713648,0
1.050827,1.110837,1
0.238822,-0.604015,0
-0.35336,-0.913569,1
-0.8278,1.224725,1
-0.731198,-0.084315,0
0.732998,-1.312038,1
0.890545,1.489269,1
0.895024,-0.529131,1
0.921565,0.837768,0
-0.974611,0.623776,0
1.40799,0.583915,1
0.573591,-0.653772,1
1.328538,1.136166,1
-0.500778,-0.296929,0
0.992238,0.323498,0
0.07676,-0.970328,1
0.162977,0.03634,0
-1.172498,0.782561,1
0.929231,-1.383042,1
0.936422,0.269066,0
0.469991,-0.00378,0
0.0228,0.632733,0
0.541336,-0.07897,0
-1.459748,1.221833,1
-0.443717,0.523422,0
0.166673,1.329593,1
1.488094,0.26383,1
-0.011758,-1.162271,1
-0.738782,-0.435529,1
-0.312086,-0.810514,1
-1.109441,-1.440356,1
-0.392093,-1.192477,1
0.284181,0.810198,0
0.852255,-0.769106,1
0.753632,1.361782,1
-0.751347,1.183769,0
0.980188,-0.315799,1
0.895582,-0.459589,1
1.390091,0.153706,1
-1.155869,-0.305796,1
1.205286,1.154484,1
-0.357548,0.435262,0
0.322347,0.556873,0
-1.0774,-1.028903,1
0.301352,1.383055,1
-0.975106,-1.354928,1
-1.393491,1.37931,1
-0.833715,-0.429763,1
1.379006,-1.159702,1
0.01382,0.352087,0
0.655047,-1.181277,1
1.16295,-0.62224,1
0.064572,-0.764371,0
0.769186,0.320566,0
-0.825017,1.089869,0
1.129801,-1.290099,1
0.802624,1.19305,1
0.592993,1.068415,0
1.044549,-0.329311,1
-0.583761,-0.570372,1
-1.145197,-0.172623,1
0.03301,0.274219,0
-1.196904,-1.488003,1
-1.079514,-0.299513,1
0.76782,0.450396,0
1.192653,-1.101434,1
-0.424148,1.416426,1
-0.248678,-0.244076,0
-0.573928,-1.013554,1
1.007943,0.975076,0
0.607848,-0.957272,1
-0.205251,0.404752,0
0.543536,-0.876307,1
1.297638,0.027413,1
0.551209,0.969466,0
-0.951348,1.485712,1
0.73325,0.430192,0
0.852556,0.078269,0
1.273259,0.052197,1
-1.316329,-1.025565,1
-0.643305,-1.490465,1
0.408322,-0.014239,0
-1.485148,-1.150343,1
-0.331974,-0.70793,0
1.12533,1.478136,1
-0.408749,0.620873,0
1.276267,-0.559546,1
1.417276,0.605057,1
-1.317296,1.087302,1
-0.62965,0.88152,0
0.608392,0.917416,0
1.488108,0.29304,1
1.123719,0.032542,1
-0.939512,0.923647,0
0.217717,1.061653,0
0.612381,-0.099189,0
1.274759,-0.558552,1
0.165376,0.03193,0
-0.349875,0.824821,0
0.326309,1.376944,1
-0.618679,1.456966,1
1.176545,-0.892751,1
1.058448,-1.466717,1
-0.436899,0.807595,0
0.119836,-0.124548,0
0.301411,1.453528,1
1.157222,-0.641253,1
0.414294,0.287461,0
-1.404778,-0.232848,1
0.593606,1.092987,0
-0.343443,1.458416,1
-0.674847,0.779378,0
0.282589,0.706094,0
-0.113202,0.700574,0
0.800161,1.376062,1
1.201204,1.317632,1
-1.036438,-0.210134,1
1.078895,-0.402293,1
-0.524129,0.016959,0
-0.081657,0.142886,0
-0.114764,0.826359,0
-0.192774,-0.073639,0
0.618483,-0.443413,0
0.168173,0.554822,0
0.845089,-0.500702,1
0.434325,-0.944274,1
-0.318799,-0.346127,0
0.848047,-0.556794,1
-0.012004,0.946442,0
0.960641,0.846412,0
0.010137,-0.586676,0
0.497069,0.571977,0
0.956403,-0.711742,1
-0.224939,0.971517,0
-0.168166,-0.450072,0
0.400492,1.18704,0
0.236616,-0.094329,0
0.653451,-0.268,0
-0.770423,-0.922996,1
0.776229,1.063631,0
-0.928202,1.062305,0
1.341164,1.258233,1
0.386759,-0.877509,1
1.224107,-0.608696,1
1.454557,1.28834,1
-1.097805,1.066121,1
1.491094,-0.381924,1
0.507462,0.468069,0
0.704996,1.123766,0
0.260308,-0.78042,0
0.332034,1.371075,1
-0.477618,-0.685343,1
0.63688,0.389717,0
-0.319721,0.032118,0
0.050144,0.871584,0
-0.948964,0.087679,0
0.421885,1.276388,1
-1.07313,0.711075,0
1.042183,-0.267475,1
1.456,0.069382,1
-0.867756,-0.736541,1
0.634843,-0.563829,1
0.771454,-1.176553,1
-0.455766,-0.099308,0
0.945352,-0.038198,0
0.621088,0.538563,0
0.111293,-1.311974,1
0.443419,1.450446,1
0.631757,0.236419,0
-1.005578,-0.211782,1
0.945312,-0.228508,1
-0.458933,0.533,0
-0.871606,1.185965,1
0.207163,1.413938,1
0.976656,0.693812,0
-1.368932,-0.96889,1
-0.785187,0.732433,0
-0.612185,0.918489,0
0.032341,-1.366454,1
0.271665,0.905425,0
0.578776,-0.967308,1
0.096927,-0.62265,0
-1.159257,-1.174188,1
0.470511,1.473724,1
1.007646,0.294389,0
0.003979,0.913393,0
0.868727,-0.17482,0
-0.310338,-1.283369,1
0.718723,-1.476254,1
-1.177975,1.235216,1
0.626023,-0.897499,1
0.960552,-0.683976,1
0.595429,1.340006,1
0.785512,0.867746,0
-1.478875,-0.791853,1
-1.315801,-0.069295,1
-1.063614,-0.84703,1
-0.212899,0.008363,0
0.175429,0.560063,0
-0.047265,-1.169457,1
-0.539821,0.597338,0
-0.130901,-1.071436,1
0.825893,1.175142,1
0.335551,0.701793,0
1.318892,0.467028,1
-0.445699,0.117631,0
1.130805,-1.437392,1
-0.093241,1.378946,1
0.464007,0.157079,0
-0.988309,-1.010629,1
-1.361443,0.412485,1
-0.791988,1.129145,0
-0.787068,-0.073104,0
-0.86595,0.466798,0
0.503189,1.189884,0
-1.166898,0.688975,1
0.233876,0.230522,0
0.872997,1.283074,1
-1.0822,1.45109,1
-0.53609,-0.038687,0
0.266066,0.612346,0
0.042421,-0.585557,0
-1.200561,0.035306,1
0.089878,-0.038372,0
0.541257,0.770254,0
-1.230927,0.968663,1
0.097004,1.395122,1
0.042959,-1.103975,1
1.00915,0.552015,0
1.408251,-0.55017,1
-0.412639,1.408194,1
0.258292,0.387348,0
-0.791412,-1.218472,1
0.756453,0.253187,0
-1.191338,1.341167,1
0.330799,0.003435,0
0.637799,-0.529756,1
0.287511,0.187774,0
0.33371,-1.14516,1
-0.405751,1.080736,0
1.279217,1.175945,1
-0.788065,0.551416,0
-0.54171,-1.401749,1
-0.77592,0.385501,0
-0.674546,0.078787,0
-0.257849,-0.101065,0
-1.341339,-1.036575,1
-1.151155,-0.524857,1
0.625858,-0.353578,0
-1.109935,0.574629,0
-0.805469,-0.726121,1
0.99637,-0.765275,1
-0.934876,0.484652,0
0.624353,0.710253,0
1.139259,1.487888,1
-1.174663,0.375982,1
0.834553,0.4622,0
0.246534,-0.199517,0
0.712252,-0.502401,1
0.413775,0.682264,0
0.089032,0.559862,0
0.024123,0.80817,0
-0.097193,0.644899,0
1.402082,-1.282973,1
-1.036142,-0.615619,1
0.746107,0.079891,0
1.267978,-0.576347,1
0.278515,1.430724,1
-0.061844,0.09395,0
1.488517,1.073364,1
-1.351622,0.615566,1
1.02535,-0.12908,1
0.198012,0.338872,0
0.524831,0.318802,0
0.5221,-1.21489,1
-0.894442,-0.134454,0
-1.248796,1.32898,1
0.769429,-0.558216,1
0.6585,-0.762305,1
-1.372543,-0.678336,1
1.23297,1.00367,1
0.284746,-0.761146,0
0.706948,0.25674,0
1.352849,0.212823,1
-0.305975,-0.636985,0
0.10553,0.741409,0
0.025704,-1.189457,1
-1.442056,-1.392154,1
-0.942022,1.393981,1
0.391492,1.431561,1
-0.970683,0.438437,0
-0.495778,0.181903,0
0.130281,-0.663744,0
1.091467,-1.301871,1
0.962598,-1.318455,1
-0.567575,1.209165,0
0.746466,0.921904,0
1.278813,-0.280931,1
-0.561599,1.388092,1
-0.843126,-1.287549,1
-0.381653,-1.008974,1
-0.040697,0.301104,0
1.061467,-0.261322,1
0.226504,-1.323802,1
-1.457853,1.073943,1
1.074344,-0.594998,1
-0.82302,1.063222,0
0.777903,-0.28138,0
1.095726,-1.282953,1
-0.575024,-1.366445,1
0.979631,0.550313,0
-0.988103,-0.421304,1
-0.441082,-1.254738,1
-0.630341,-1.402337,1
-1.099009,1.497524,1
1.227796,1.350663,1
-1.095356,-0.736668,1
0.182166,1.253439,1
-1.09904,-0.209649,1
0.085515,-0.450322,0
1.224706,-0.774023,1
1.338518,0.811196,1
-0.556575,0.105314,0
-0.388813,-0.212497,0
0.825453,-0.650639,1
0.879764,-0.895236,1
0.246222,-0.500025,0
-0.749052,0.348471,0
-1.286116,-1.268648,1
-0.138246,0.560147,0
-1.340619,0.600702,1
-0.026886,1.378052,1
-0.002673,0.417872,0
-0.632461,0.971762,0
-1.235935,0.622649,1
0.924946,0.134809,0
-0.610784,-1.177446,1
0.660776,-0.129464,0
1.215733,0.374035,1
-0.009956,-0.764897,0
-0.836663,-0.663807,1
0.391722,1.002515,0
0.563961,0.464354,0
0.965094,-0.452223,1
0.539933,0.889314,0
0.693987,0.119845,0
-1.064645,-0.030929,1
-1.228524,-0.43357,1
0.445784,-0.911388,1
0.774863,1.368487,1
0.96828,-0.631176,1
-0.475995,1.402124,1
-0.479075,0.101557,0
1.276643,0.986487,1
0.378219,1.393806,1
-0.420942,1.481008,1
-0.716425,-1.036088,1
0.772198,-0.329406,0
-1.012679,-0.700121,1
-0.988402,0.774597,0
0.725774,0.289241,0
0.013901,-0.147159,0
-0.960538,0.8087,0
0.008549,-0.441749,0
-1.40116,0.379702,1
1.369552,-1.015883,1
0.218051,0.861561,0
0.296132,0.917981,0
0.710136,1.143711,0
-0.402351,-0.495474,0
0.147536,-1.347378,1
-0.370348,0.498833,0
-0.457195,0.46795,0
0.712346,0.22481,0
0.403457,0.276227,0
0.635779,-0.455859,0
-0.384954,1.344811,1
0.246369,1.322294,1
-1.196677,0.770485,1
1.356885,-0.29131,1
1.17703,-1.166626,1
0.336086,-0.243803,0
-0.159182,-1.110754,1
-0.699931,1.25831,1
0.811194,-0.956872,1
0.689834,-0.602212,1
0.280059,-0.233878,0
-0.992302,-0.743002,1
-0.027279,0.824656,0
-1.451725,1.275288,1
-0.444559,-0.903619,1
0.632718,-0.731806,1
1.124858,0.472892,0
-1.199305,-0.681581,1
-0.792456,1.326613,1
-0.825279,0.434975,0
1.056965,-0.915308,1
1.334816,0.947533,1
-1.458148,0.523616,1
0.061385,-0.248085,0
1.128084,0.022697,1
-1.017061,1.033295,1
-0.18838,1.40224,1
-0.539053,-0.064587,0
-0.852214,0.182424,0
-0.903758,-1.496108,1
0.44812,-1.095277,1
1.029203,-0.286624,1
-0.669886,-1.468769,1
1.004608,-1.131675,1
-1.41706,-0.913006,1
-1.152501,0.792647,1
-0.23636,-0.499634,0
0.300125,0.090933,0
-0.003833,1.006373,0
0.721304,-0.629848,1
1.199975,-1.324633,1
-0.317022,0.531145,0
-1.036033,1.465173,1
0.183591,-0.674126,0
-1.122067,-0.403278,1
1.097115,0.917444,1
-1.269472,0.038077,1
0.610066,-0.339201,0
0.090405,0.907611,0
0.769764,0.295781,0
-0.326176,0.242769,0
-0.380341,-0.683379,0
-0.09803,0.631977,0
0.128044,0.848098,0
-0.891827,0.748982,0
0.960679,1.318962,1
0.83758,1.234938,1
0.831156,-0.885324,1
-0.466257,0.582639,0
-0.416056,1.306712,1
1.140568,0.840891,1
-0.564782,-0.057465,0
-0.395597,-0.421304,0
-0.261087,0.733305,0
-1.264098,0.364586,1
-0.920656,1.312786,1
0.390663,1.42321,1
0.983811,1.243311,1
0.848085,0.898352,0
-0.928673,1.11299,1
-0.962893,0.28166,0
0.003041,0.264412,0
0.099194,1.150909,1
1.083256,0.113728,1
1.226711,0.967022,1
-0.91467,0.092045,0
-1.34313,0.937507,1
-0.418204,-0.333181,0
-1.073444,0.384715,0
0.299975,-0.632288,0
-1.000033,0.604821,0
-0.159444,1.495758,1
0.553455,1.322258,1
-0.850631,-0.306954,1
-1.220238,-0.01581,1
-0.627789,-0.900273,1
0.52097,-0.197398,0
1.472593,1.119056,1
-0.613918,-0.623815,1
-1.28763,0.177285,1
0.397195,1.16377,0
1.274492,0.626099,1
-1.283248,-1.000556,1
-0.628242,-1.181126,1
-1.154339,1.281763,1
-0.289655,0.568851,0
1.301581,1.436311,1
1.101464,0.085798,1
-0.330551,0.600976,0
-0.05125,-1.363726,1
-0.342021,1.341089,1
0.142188,-0.378051,0
1.231042,0.80713,1
-0.897207,1.038429,0
0.347305,-0.514146,0
-0.077059,-1.281236,1
-0.539079,0.561543,0
-0.67275,-0.526747,1
0.950414,0.767767,0
-1.16088,1.458033,1
-1.363071,-0.426099,1
-0.35033,0.965468,0
-0.504072,-0.362704,0
-0.570521,-1.017316,1
-0.728349,0.596581,0
-0.802032,-0.7125,1
0.551627,0.860231,0
1.438647,0.569123,1
-0.131131,-0.377389,0
-0.661492,-0.829278,1
0.473825,1.410868,1
-0.409901,-0.784869,1
1.238736,-0.135894,1
-0.020224,0.187892,0
0.593389,0.990511,0
1.343172,0.071047,1
0.195552,-0.625673,0
-0.015505,1.41693,1
1.4902,-0.758388,1
-0.353038,-1.036546,1
1.208012,1.39219,1
0.798058,1.3774,1
0.101159,-0.446773,0
-0.926737,-0.733099,1
1.290059,-0.708432,1
1.441847,0.347536,1
1.149268,0.449645,1
-0.690463,1.361106,1
0.513908,-1.478013,1
0.18367,1.024275,0
0.126295,-0.985709,1
-0.007194,-1.365701,1
-0.954844,1.011624,0
1.308934,0.203842,1
-0.527202,0.623785,0
-0.675347,-0.931278,1
0.961449,0.465077,0
-0.550563,1.396021,1
-0.336043,0.013102,0
-0.828744,-0.857869,1
-0.515095,-1.092988,1
-1.195601,-1.207584,1
-0.328251,-1.465151,1
-0.635048,0.692611,0
-1.418999,-1.2407,1
-0.083619,-0.771555,0
0.642053,0.167576,0
0.79978,-0.409584,1
-0.940121,0.182396,0
0.427041,0.911217,0
-0.908383,1.247835,1
0.885146,-1.047654,1
0.190377,-1.153605,1
-0.762199,-0.297186,0
0.37261,-0.328521,0
1.421546,0.155381,1
0.203362,0.634571,0
-1.248063,0.99468,1
-0.686244,0.038849,0
1.40756,-0.196584,1
0.019798,-0.505183,0
0.111011,1.410322,1
-1.057628,0.219863,0
1.21872,-0.256714,1
-1.449907,1.029418,1
1.234919,-0.908025,1
1.401193,-0.611177,1
-1.153892,0.341815,1
-0.348713,-1.472183,1
1.411241,-1.146373,1
-1.095754,-0.312435,1
-0.850993,-0.932998,1
0.083446,1.383308,1
0.195648,-0.435193,0
0.812103,-0.751866,1
0.514053,1.216365,0
0.088557,-1.343088,1
0.845841,-0.005778,0
0.62943,0.751657,0
0.351612,-0.494349,0
-1.053368,0.471272,0
-0.911376,0.390008,0
-1.175639,-0.980462,1
-1.435044,0.029261,1
-1.436194,1.255346,1
0.799396,-0.617978,1
-0.232293,0.542672,0
0.721238,0.978635,0
1.346021,0.35557,1
-1.146671,-0.4,1
-0.974007,0.086489,0
-0.384126,1.052808,0
-1.184816,-0.029089,1
-1.165685,-1.439643,1
-0.807375,-1.359125,1
1.065759,1.497734,1
0.554985,0.98752,0
0.378513,-0.610886,0
-0.544925,1.465728,1
-1.238055,-0.092037,1
-0.811975,-1.415029,1
-1.477254,-0.417965,1
-0.95412,0.972237,0
-0.982691,-0.326695,1
1.04788,-1.395266,1
1.264382,-0.116536,1
-1.384861,0.46784,1
1.477471,-0.510971,1
1.002899,0.867795,0
1.211514,-0.816297,1
-1.046991,-0.560467,1
-0.414583,-1.103224,1
0.214257,1.037938,0
0.941081,0.164538,0
0.726269,1.191334,0
0.523069,0.901563,0
1.146903,1.428027,1
1.240198,-0.6675,1
-0.831722,-0.708502,1
-0.460699,1.273366,1
1.084262,1.418812,1
-0.899198,-0.265053,1
1.054418,0.964307,1
-0.916918,1.356064,1
0.290494,-1.497695,1
-0.073456,0.181699,0
-0.978164,0.957317,0
1.219978,1.077734,1
1.130689,-0.651107,1
0.51522,-0.895915,1
0.636747,0.663996,0
0.867954,1.288264,1
-0.901905,-0.984615,1
1.484826,-0.422642,1
0.450573,0.946917,0
-1.40887,0.615817,1
1.033262,-0.35486,1
-0.769258,1.243259,1
0.115027,0.169122,0
1.037608,-0.765889,1
0.054193,-0.903951,0
0.100783,0.348572,0
-0.505646,1.192337,0
-0.600911,1.02795,0
0.942443,-0.226802,1
0.746488,1.365219,1
0.35837,-1.472794,1
0.145803,-0.089499,0
0.910011,-1.115185,1
1.315129,1.006505,1
-0.622222,0.244431,0
-1.400814,0.301526,1
1.012121,0.523628,0
0.48892,-0.784609,1
-0.828143,1.117817,0
-0.019525,-0.852361,0
0.427363,0.51322,0
0.806517,-1.388197,1
-0.428793,-0.039459,0
-1.100368,1.062326,1
1.321116,-0.75768,1
-0.36743,-1.15434,1
0.000826,-0.526679,0
0.839481,-0.800815,1
-1.272344,1.325002,1
-0.809032,-0.700238,1
0.984642,1.176397,1
-1.308469,-0.987843,1
0.43975,0.548729,0
-0.125661,-0.675554,0
-0.73694,0.287924,0
0.155411,-1.311904,1
-0.093982,-0.352836,0
0.725237,1.395462,1
-0.582826,-0.198017,0
0.283237,-1.445828,1
1.147974,-0.901298,1
1.494027,0.64151,1
0.117998,-0.863858,0
-1.439872,-1.16668,1
-1.240446,-0.174094,1
-0.854747,-0.846815,1
0.127268,0.920198,0
-0.785973,0.745791,0
-0.382144,-0.734477,1
-0.993641,-1.387588,1
1.442904,-1.03373,1
-1.449887,-0.963668,1
-1.421829,-1.24442,1
0.178583,0.052006,0
0.576032,-0.054428,0
-1.01129,-1.149052,1
-0.538193,0.913629,0
-0.333861,0.173804,0
1.105964,0.53809,0
-0.871352,0.830479,0
0.226567,0.941293,0
1.189786,0.949794,1
-1.195622,0.645302,1
0.805048,0.390148,0
0.304684,-1.454185,1
-0.477644,-0.873692,1
-0.074561,0.277042,0
-1.007149,-0.299536,1
-0.70348,-0.107561,0
0.675489,1.400306,1
-0.724684,-0.409587,1
-1.1208,-0.723773,1
0.190558,-0.976256,1
1.40235,-0.812571,1
1.442296,-0.875945,1
1.395059,0.316036,1
-1.389771,-1.386165,1
-1.467693,-0.042045,1
-0.926151,-0.835053,1
-1.024748,-0.251758,1
1.474993,0.555141,1
-0.585651,-1.358848,1
-1.180166,-0.193333,1
-0.015471,1.206574,1
-0.81528,1.42526,1
-0.144253,1.466365,1
-0.408257,1.427208,1
1.409002,-0.392342,1
-0.483391,0.031231,0
-0.438991,0.599615,0
0.232043,-1.423154,1
-1.324038,-0.776901,1
0.878481,0.341133,0
-0.450616,0.832585,0
-1.258152,0.659494,1
0.003199,-1.073785,1
0.023564,0.505014,0
1.07081,1.222693,1
-1.396106,-1.450133,1
-0.727668,0.273613,0
-0.803198,0.719973,0
-0.449162,-1.407538,1
0.419368,0.722968,0
1.232496,0.435488,1
-0.323081,0.751363,0
-1.099966,1.289828,1
-0.181957,-0.259549,0
0.918052,-1.206622,1
0.644112,-0.160984,0
-1.235302,0.814441,1
0.038026,0.00021,0
0.517412,-1.340469,1
0.788095,-0.108518,0
-0.445934,-0.080843,0
0.598875,-1.095565,1
0.228959,-0.518346,0
0.15644,1.329709,1
0.199942,1.355567,1
-0.60816,-0.88488,1
-0.812568,0.578515,0
-0.110179,0.517625,0
0.794982,0.598928,0
0.350216,-0.36337,0
1.252335,-0.740221,1
-1.13935,0.020103,1
0.66156,1.158679,0
-0.999963,-1.088871,1
0.669116,-0.645922,1
-1.198289,-0.646786,1
-1.29417,0.893641,1
1.199478,-0.026618,1
0.469332,-1.064322,1
-0.635483,1.362731,1
0.34704,-1.183987,1
-0.419235,-0.143152,0
1.155374,0.705808,1
0.9923,0.119263,0
-0.303347,-0.693559,0
-1.064184,0.816245,0
-0.176937,1.087038,0
0.960026,-1.158583,1
-0.555356,1.289116,1
0.757522,1.208118,1
0.719366,0.306215,0
1.45932,0.928882,1
0.973944,0.262406,0
0.727255,-0.577005,1
0.000838,0.219717,0
0.57642,-0.318479,0
0.079628,-0.368358,0
