x1,x2
0.745332,1.296118
-1.255462,0.509673
0.031999,0.077851
0.115027,0.169122
0.700094,0.918606
0.188992,0.315906
0.738313,1.415319
0.016524,-1.085797
-0.628837,-0.679065
-0.39186,1.272554
1.042,1.410472
-0.206874,-0.367476
-0.518712,-0.103037
0.807216,-1.060184
0.137527,-0.674107
-1.329598,1.433333
-0.298126,0.917185
1.046786,-0.562262
0.7228,0.499725
0.829142,0.514655
1.250523,-0.599203
0.398774,-1.257609
0.890111,1.361965
1.4574,0.374232
-0.739749,-0.356799
-0.627783,0.541771
0.814266,0.908933
0.507422,-1.248722
0.022287,1.144216
0.626249,0.959747
-0.34754,1.183411
-1.012679,-0.700121
0.723786,-0.379602
0.631743,0.411777
0.531277,-0.638105
0.403464,-0.75731
-0.715157,-0.077775
0.464985,0.719935
0.286415,-1.161856
-1.41117,0.366149
-1.443794,-0.983891
1.107083,-0.993295
0.882133,-0.974842
1.341536,-0.315201
0.565641,-0.695674
-0.486837,0.490935
0.234224,-1.061731
0.28428,-0.730767
0.994915,0.973943
0.630881,0.984408
-0.00579,-1.081401
1.030303,-0.049197
-1.196546,0.916996
-1.174744,0.985946
1.163164,1.462655
1.282118,-1.455579
-1.094965,-0.985549
0.948369,0.046473
-0.758585,-0.917213
-1.029938,-1.038558
0.190244,0.100032
-0.992835,1.138063
0.27947,-0.05799
1.012013,1.186091
-0.092808,0.892562
-1.438259,-0.713429
0.75497,-0.318475
-0.9613,-1.132976
0.198905,0.641712
1.122118,0.015276
0.462258,-0.396526
-1.390078,1.498374
-0.700655,-1.011842
0.880612,0.991997
0.095038,-1.083794
0.774308,-0.820495
-0.289159,1.109633
-0.177335,-0.360233
-0.212799,0.76674
-0.568268,1.247026
0.866403,-1.350109
1.061753,1.080635
-0.066081,-1.477273
-1.443282,0.831158
-0.824653,-0.201815
-0.777237,-0.10532
-0.243102,0.261099
0.473825,1.410868
-0.648498,1.065065
0.900344,0.555728
0.684934,-0.520055
1.399538,0.751099
0.534392,1.169114
0.095771,-0.278863
1.369096,0.82259
-0.201861,-0.092448
0.869453,0.167451
1.044549,-0.329311
1.002839,0.498877
-1.232481,-0.222343
1.258854,0.693207
-1.278503,-0.977344
0.350216,-0.36337
0.94787,0.546447
0.266066,0.612346
0.403457,0.276227
-0.414669,0.711128
1.014789,0.482228
-0.10769,-0.844729
-0.014579,0.920544
-0.420651,1.33521
1.415788,0.814862
-0.428311,1.205962
0.240558,-1.368126
0.720386,0.892815
0.695031,-1.224237
0.322347,0.556873
-0.50097,1.120199
0.726269,1.191334
-0.131131,-0.377389
1.423862,-0.982927
0.52471,0.562768
1.075856,0.501372
0.913797,0.45813
1.206248,0.464659
0.15396,-0.07403
-0.740221,0.625172
-0.196831,-1.164049
1.074111,1.237075
-0.046944,0.538742
1.136212,0.810466
-0.208334,-0.785717
-1.001765,-0.818607
1.429763,0.325806
1.479488,-0.448708
-0.325715,-0.052991
0.302007,1.388884
0.658153,-0.818394
1.232496,0.435488
0.057407,-0.192209
-1.09737,0.398154
0.989601,0.966797
-0.871352,0.830479
-0.250873,1.437606
1.395059,0.316036
1.101252,-0.50362
-0.923198,-0.785011
1.081459,-0.412491
-0.126229,1.160258
0.260874,0.693743
0.628509,0.881308
0.91545,0.725218
-0.328034,-0.702276
-0.062384,-0.278561
0.433205,-1.052026
1.294475,-1.499962
1.068764,0.095661
-1.399746,0.63452
1.462171,-1.342935
-0.650162,0.095828
0.514558,-0.190669
-1.121637,0.919116
-1.200571,1.039997
-0.36118,-0.551201
-1.269472,0.038077
0.031099,0.801983
0.577292,1.155584
1.380563,0.517052
-0.26731,-1.431828
0.717535,0.428985
-1.35604,1.024952
-0.713336,0.00772
0.457856,1.219689
-0.706783,1.065411
1.019083,1.014562
-0.364193,-1.168704
-1.280157,0.365604
1.427455,-1.07333
0.652718,1.127641
0.856258,-0.287782
0.27431,0.036047
1.072832,1.045039
-1.388767,-0.908005
-0.385837,-0.716821
-1.163056,0.859653
0.416386,-1.323341
-0.879174,0.714093
1.085567,0.717506
1.405009,-1.174642
1.175245,0.25758
1.442296,-0.875945
1.231042,0.80713
0.226634,-1.477342
-1.193137,-0.236325
0.339511,0.341344
0.633847,-1.131778
1.383015,-0.142093
0.717875,0.139247
-0.413783,-0.370661
-0.039203,0.813146
1.32062,0.462318
0.420233,-0.957071
1.12412,0.845589
0.118161,-0.638018
-0.788709,-1.492917
0.653455,-1.419093
0.952951,-0.657097
0.453969,0.717089
-0.923996,1.46363
-1.238055,-0.092037
-0.483821,0.470104
0.814992,1.207418
-1.464973,-0.136732
0.474496,1.319033
-0.721181,1.46703
1.223914,-1.314221
-1.315846,-1.143645
1.018169,1.271206
-1.06116,0.793596
-0.539079,0.561543
-1.355768,0.044089
1.482803,-0.811874
-1.441154,-0.612816
-0.131377,-1.181863
0.991779,0.042204
-0.765166,-0.566172
-1.481382,-1.325463
0.237244,-0.10518
-1.238659,-1.321741
1.033262,-0.35486
-0.059427,0.238281
-0.745092,-0.978512
1.013218,-1.479829
1.170846,-1.472183
1.305918,0.107885
-0.143742,-0.736674
0.675846,-0.717735
1.039822,-0.899233
0.303704,-0.532185
-0.979514,-1.459541
-0.270137,-1.149055
0.953963,-0.758742
0.725884,-0.861544
1.473005,0.092686
-0.033475,-1.185991
-0.249448,0.378171
0.784526,-1.385706
1.321382,-0.250001
-0.868307,0.047591
1.42683,-0.714928
0.9715,0.909826
0.323371,-0.938226
0.884813,0.60747
-0.434935,0.434166
-1.243879,0.498122
1.346241,-0.410426
-1.401332,0.431928
1.006679,-1.140825
0.660669,0.62972
1.192148,0.275169
0.734082,0.921265
0.493112,-0.016727
-0.510612,-0.730818
0.551627,0.860231
1.211636,-0.511406
1.386279,1.247054
1.234919,-0.908025
0.445784,-0.911388
-0.670413,-1.342867
-1.139405,-0.663797
0.223034,0.177623
1.3309,0.164313
-0.952527,-0.783849
-1.00428,-0.940841
-0.602393,0.201752
0.38573,1.134577
-0.373121,0.794043
1.43704,1.251278
-0.741191,1.33162
-0.779319,0.290132
-1.43071,0.498097
1.394102,0.952611
0.992622,1.294744
1.364282,-1.010123
-1.053967,1.413588
0.087292,0.016655
1.325743,0.08261
0.169376,0.813727
0.668418,-0.688582
-0.227886,1.039245
0.074129,1.420098
-1.201989,0.178382
0.212152,0.759383
1.02947,-0.138928
0.196847,0.596362
1.414952,0.406998
-0.365645,-0.859346
-0.411363,0.565553
0.607848,-0.957272
-0.120974,1.067825
-1.091304,0.730042
0.654893,1.000502
0.87675,-0.939145
-0.201474,0.750043
-0.973807,-0.687273
-0.852214,0.182424
1.459124,-0.055284
-1.472318,-1.214241
-0.37133,-0.584698
0.710136,1.143711
0.011883,0.682825
0.45722,1.05244
1.042648,0.394096
0.961085,0.030731
-0.69902,-0.847999
1.045087,0.443848
-0.27626,1.200903
-1.01129,-1.149052
-1.045709,-1.371863
-0.60113,-1.387523
0.673904,1.28421
-0.826887,0.073159
-1.216803,-0.164894
-1.436194,1.255346
0.966592,1.141197
-0.262824,-0.559749
0.765935,-1.113343
-1.290061,0.870744
0.187769,-1.01337
-1.369472,1.324959
0.797151,-1.237271
-1.043185,0.330592
1.303104,0.412536
0.82007,1.215908
1.194081,-1.242466
1.0909,1.028739
1.292327,0.039198
0.057721,1.200511
0.372821,0.945435
-1.41406,1.063031
-1.308469,-0.987843
0.196471,0.312586
-0.867126,0.354099
-0.334781,-1.380738
0.364634,0.73189
0.302573,-0.310931
0.186728,1.080347
0.378513,-0.610886
-1.222753,1.329603
0.012448,-1.46821
-1.364159,-1.122342
-0.438544,-0.982439
-0.61928,-0.515038
-0.073404,-1.203835
1.233928,1.002989
0.916299,1.044837
0.293563,0.799292
0.470704,0.99998
0.128688,0.841309
-0.060341,1.310731
0.474921,-0.573698
-0.524385,1.215435
1.303317,1.245362
0.332107,-0.774711
0.905664,0.628165
-1.223955,0.401002
1.000703,-0.36019
-1.223798,-1.162838
-0.289421,-1.496795
1.07026,-0.856918
-0.232293,0.542672
1.243069,-1.321069
0.893208,-0.64063
0.217933,-1.417128
0.551956,0.103287
0.875925,1.090965
0.888791,-0.171726
-0.564046,-0.966674
-0.219761,-0.173866
-0.809096,-0.481905
0.27455,1.4799
-0.990108,-0.023176
1.021825,0.625648
0.25104,0.033896
-1.266545,-0.193165
1.303787,0.4649
-0.233621,-1.332507
-0.154452,-0.974561
-1.159087,1.174928
1.482256,0.703393
0.726674,-0.18644
-0.633685,-0.963418
0.481062,-0.962151
-0.194364,0.177088
0.729694,-1.023517
0.959107,0.998913
0.004245,-1.173888
0.059949,1.491435
0.58934,0.041008
-0.147755,0.629627
1.156894,-0.431966
-1.065718,0.206724
-1.30386,-1.231529
0.834093,0.278793
-1.175706,-1.295774
-0.666155,0.417656
-1.197981,-0.679245
0.014401,0.131516
-0.212039,-0.650215
-0.768048,0.376481
-0.822548,-0.017356
1.449115,-1.064767
-0.146992,-0.611011
-1.274763,-0.692632
-0.277196,1.093198
0.537168,-0.051271
-0.612619,1.030788
0.631127,0.014622
-1.308455,-0.314357
0.115311,0.839557
0.549888,1.053897
1.25236,-0.892022
1.353118,0.876748
-1.148854,-0.646807
-0.186614,-1.481486
-0.876979,-0.529429
1.408446,0.511087
-0.412734,-0.523742
-0.845271,-0.904703
-0.099334,-1.318734
-0.060203,-0.877066
-1.416281,-0.549614
-1.275326,0.484082
-0.767691,0.149203
-0.532129,1.018477
-0.310966,0.618312
-0.872988,-1.046043
0.083873,-0.179514
-1.062312,0.821336
-1.083754,0.316996
1.289818,-1.147143
0.446856,0.296321
1.257937,-1.183818
0.450254,-1.015879
0.55477,1.486464
-0.897341,1.374032
-0.393234,-0.675307
-1.168178,1.240326
0.517427,0.91669
-0.156581,0.73595
1.489971,1.287971
-1.213544,-0.221817
-0.416056,1.306712
0.756453,0.253187
1.243024,0.001505
1.398873,-0.847552
-0.973569,-0.160799
0.598875,-1.095565
0.765396,0.223667
0.831466,-0.596084
-0.247521,0.193524
-0.207767,-1.466473
0.722118,0.74886
1.017071,-0.256086
0.959077,0.137745
-0.485925,0.064983
-1.434376,0.076669
0.503189,1.189884
-0.96429,-0.579901
1.22595,-0.687097
-0.47611,-1.183733
1.189907,-0.338219
0.495109,1.195024
1.199975,-1.324633
1.378862,0.8732
-1.299486,-0.966019
-0.999963,-1.088871
-0.168684,0.840738
0.848917,0.215768
-1.363211,0.408628
-0.949578,-0.921707
-0.388004,0.597267
-0.094506,-0.182482
1.347916,0.746522
0.36192,-0.953832
-0.992834,0.752951
-0.742521,-0.643076
-0.894575,0.540942
-0.026886,1.378052
-0.067655,-0.999981
0.008524,-0.28918
-1.431117,-0.353805
-0.775478,0.20678
-0.857019,-0.169582
-1.083532,-1.284528
0.169974,1.466065
-0.007194,-1.365701
-0.091793,0.276312
0.977388,0.698366
1.160448,-1.478734
-0.012896,0.110629
0.280004,-1.161852
0.806968,-0.75096
-0.427949,-0.072514
-0.835681,0.43114
0.1659,-0.867161
1.11396,-0.459524
-0.749207,-1.461809
0.127877,-0.672964
0.502605,-1.226393
0.362205,1.159855
-1.396064,0.695741
0.927946,-1.098809
-1.146879,-0.516926
-0.8215,-1.48777
0.467653,-1.483871
0.750327,0.44596
-0.687082,0.664722
0.50534,-0.324724
-0.036111,-0.591845
-0.272968,0.836246
-1.255402,-0.017671
-0.383564,1.410416
0.712022,-1.061096
-0.3384,-0.648153
0.861405,-0.173462
0.725774,0.289241
-0.190384,-0.87181
1.056965,-0.915308
-0.796031,-1.089556
1.211514,-0.816297
1.210388,-1.376398
-0.404134,-0.250099
0.612795,0.976463
1.219501,-1.179741
1.43979,-0.138051
-1.078941,1.133507
-1.258152,0.659494
-1.000178,1.249531
0.825365,-0.070048
-0.621789,-0.127362
1.434322,-1.312175
0.155453,-0.698929
0.021178,0.017867
1.421317,0.368509
-0.714161,-0.580881
-0.312904,-0.753277
0.195552,-0.625673
1.111022,-1.129264
1.059952,-0.519681
-0.539053,-0.064587
-0.809032,-0.700238
0.225436,1.46243
-1.288282,0.652545
-1.377108,-0.177137
-0.603714,0.833561
0.519245,-0.310698
0.413481,-1.396307
-1.120893,1.054221
-1.493574,1.090238
-0.357554,-0.39989
0.299091,0.235214
0.92785,0.891211
-0.742087,-0.402896
1.450562,-1.276469
-1.067486,-1.231902
-0.502305,-1.304603
0.562217,-1.355142
-0.957394,1.031666
-0.847827,0.353493
0.627407,0.551838
1.474556,1.206367
-0.157891,1.169179
-0.640432,-0.26196
-0.353498,0.04725
1.023003,1.290064
-1.309743,-0.650362
-0.682561,0.591324
0.461271,-0.57107
0.625054,1.316221
-0.521067,-1.258633
-0.836663,-0.663807
1.165059,0.601954
1.449998,-0.711619
-0.981345,1.055426
-0.864243,-1.228445
-0.804832,1.180908
-0.716446,-0.726967
0.81035,-0.87018
-0.576012,0.981177
-0.61185,0.538594
-0.234924,1.182241
-0.108908,-1.419498
1.176545,-0.892751
-1.156062,-1.368484
-0.978169,0.448761
-1.124851,-0.744485
0.39009,-0.823847
0.281388,0.350797
0.973944,0.262406
-0.941564,-0.382247
-1.070519,-0.781726
-1.356974,-0.300857
-0.743392,-0.369774
0.167342,0.058097
-0.446796,-1.388911
-0.640352,0.823745
0.352335,0.820495
-1.078722,1.436108
1.231958,-0.990064
-1.46803,1.440347
0.26444,-0.046673
-1.235172,-0.873205
-1.217832,0.535893
0.698749,-1.304089
0.337042,-1.401207
-0.933163,-0.871497
-1.160264,0.878258
-0.777798,0.582566
0.5615,-0.633092
-0.9514,-1.146022
-1.448564,-0.467502
0.006494,-0.435577
0.560425,-0.884734
0.145785,1.489399
-0.423811,0.651346
1.150869,-0.278006
-1.478875,-0.791853
-1.157732,-0.278689
0.289757,-0.038011
-0.684985,-1.172572
-0.72506,0.962857
0.801093,-1.204181
-0.907284,-0.572141
1.22705,0.527177
-1.366278,1.021298
0.65877,0.623287
1.295175,0.896932
-0.341845,0.542447
-0.114734,-0.807508
0.705064,-1.348627
0.217031,-0.889478
0.609291,-0.105059
1.073812,0.31872
0.169187,1.064355
-0.482256,-1.340937
0.312077,-1.293905
1.401193,-0.611177
1.12438,0.065401
-1.317845,0.468967
-1.301811,0.90346
0.474062,-0.248716
0.063665,-0.790326
0.332528,0.566839
-0.969776,1.483334
-1.123755,0.346727
-0.203543,1.133171
